0.000000,0.000000
0.000764,0.000000
0.001528,0.000000
0.002292,0.000000
0.003056,0.000000
0.003819,0.000000
0.004583,0.000000
0.005347,0.000000
0.006111,0.000000
0.006875,0.000000
0.007639,0.000000
0.008403,0.000000
0.009167,0.000000
0.009931,0.000000
0.010694,0.000000
0.011458,0.000000
0.012222,0.000000
0.012986,0.000000
0.013750,0.000000
0.014514,0.000000
0.015278,0.000000
0.016042,0.000000
0.016806,0.000000
0.017569,0.000000
0.018333,0.000000
0.019097,0.000000
0.019861,0.000000
0.020625,0.000000
0.021389,0.000000
0.022153,0.000000
0.022917,0.000000
0.023681,0.000000
0.024444,0.000000
0.025208,0.000000
0.025972,0.000000
0.026736,0.000000
0.027500,0.000000
0.028264,0.000000
0.029028,0.000000
0.029792,0.000000
0.030556,0.000000
0.031319,0.000000
0.032083,0.000000
0.032847,0.000000
0.033611,0.000000
0.034375,0.000000
0.035139,0.000000
0.035903,0.000000
0.036667,0.000000
0.037431,0.000000
0.038194,0.000000
0.038958,0.000000
0.039722,0.000000
0.040486,0.000000
0.041250,0.000000
0.042014,0.000000
0.042778,0.000000
0.043542,0.000000
0.044306,0.000000
0.045069,0.000000
0.045833,0.000000
0.046597,0.000000
0.047361,0.000000
0.048125,0.000000
0.048889,0.000000
0.049653,0.000000
0.050417,0.000000
0.051181,0.000000
0.051944,0.000000
0.052708,0.000000
0.053472,0.000000
0.054236,0.000000
0.055000,0.000000
0.055764,0.000000
0.056528,0.000000
0.057292,0.000000
0.058056,0.000000
0.058819,0.000000
0.059583,0.000000
0.060347,0.000000
0.061111,0.000000
0.061875,0.000000
0.062639,0.000000
0.063403,0.000000
0.064167,0.000000
0.064931,0.000000
0.065694,0.000000
0.066458,0.000000
0.067222,0.000000
0.067986,0.000000
0.068750,0.000000
0.069514,0.000000
0.070278,0.000000
0.071042,0.000000
0.071806,0.000000
0.072569,0.000000
0.073333,0.000000
0.074097,0.000000
0.074861,0.000000
0.075625,0.000000
0.076389,0.000000
0.077153,0.000000
0.077917,0.000000
0.078681,0.000000
